Male,742.1052440000001,4.0,5.0,No
Female,644.736825,3.0,3.0,No
Male,767.894717,4.0,3.0,No
Male,623.157879,3.0,4.0,Yes
Male,670.526298,4.0,3.0,No
Male,846.842082,4.0,5.0,No
Male,700.526298,3.0,3.0,No
Male,588.4210410000002,4.0,3.0,No
Female,875.2631359999999,4.0,6.0,No
Male,764.736825,3.0,4.0,No
Female,655.78946,3.0,6.0,No
Female,924.210501,5.0,6.0,No
Female,647.3684059999999,3.0,3.0,No
Male,768.9473519999998,3.0,4.0,No
Male,800.526298,4.0,5.0,No
Male,748.9473519999999,2.0,3.0,No
Female,705.2631425,4.0,3.0,No
Female,713.157879,4.0,3.0,No
Female,703.157879,4.0,3.0,No
Female,730.526298,4.0,4.0,No
Male,817.894717,4.0,4.0,No
Female,506.842095,1.0,3.0,No
Male,767.894717,4.0,4.0,No
Female,829.473663,5.0,4.0,No
Male,692.1052440000001,4.0,3.0,No
Female,805.263136,3.0,3.0,No
Female,765.263136,3.0,6.0,No
Male,659.4736695,5.0,2.0,No
Male,718.9473519999998,3.0,3.0,No
Female,707.8947169999999,3.0,3.0,No
Male,635.78946,2.0,4.0,No
Male,715.2631425,4.0,3.0,No
Male,753.6841900000001,4.0,2.0,No
Female,926.842082,4.0,3.0,No
Male,614.210514,3.0,2.0,No
Male,843.6841900000002,4.0,3.0,No
Male,548.4210410000001,4.0,3.0,Yes
Male,704.736825,2.0,3.0,No
Male,540.5263044999998,2.0,5.0,Yes
Male,896.842082,4.0,6.0,No
Female,932.631555,3.0,4.0,No
Male,753.6841900000001,4.0,4.0,No
Male,936.842082,3.0,5.0,No
Male,743.6841900000002,4.0,5.0,Yes
Male,673.6841900000001,5.0,3.0,No
Male,678.9473519999998,4.0,6.0,No
Female,936.842082,3.0,6.0,No
Female,740.526298,4.0,4.0,No
Male,647.3684059999999,4.0,1.0,No
Male,619.999987,4.0,6.0,No
Female,724.736825,2.0,4.0,No
Male,562.631568,2.0,5.0,No
Female,589.9999869999998,2.0,4.0,No
Male,643.6841965,4.0,2.0,No
Male,638.9473519999999,3.0,3.0,Yes
Male,615.78946,3.0,2.0,No
Male,737.3684059999998,4.0,4.0,No
Female,716.3157709999998,3.0,3.0,Yes
Female,827.894717,3.0,3.0,No
Male,714.736825,4.0,5.0,No
Male,606.842095,4.0,1.0,No
Female,718.9473519999998,3.0,3.0,No
Female,673.6841965,3.0,3.0,No
Male,473.684203,4.0,1.0,No
Male,786.315771,1.0,4.0,No
Male,772.1052440000001,3.0,3.0,No
Female,875.2631359999999,4.0,4.0,No
Female,847.8947169999999,3.0,6.0,No
Male,789.473663,5.0,3.0,No
Male,746.315771,3.0,3.0,No
Female,601.578933,3.0,3.0,No
Male,969.9999740000001,5.0,5.0,No
Female,618.9473519999998,3.0,2.0,No
Male,589.4736721,3.0,5.0,No
Female,862.6315549999998,4.0,4.0,No
Female,754.736825,4.0,4.0,No
Male,731.578933,3.0,3.0,No
Female,756.3157709999998,4.0,3.0,Yes
Female,653.157879,5.0,2.0,No
Male,797.8947169999999,4.0,4.0,No
Female,916.842082,4.0,6.0,No
Male,730.526298,3.0,4.0,No
Male,825.263136,2.0,4.0,No
Female,862.6315549999998,2.0,3.0,No
Female,821.052609,3.0,4.0,No
Male,609.999987,3.0,5.0,Yes
Male,669.4736694999998,3.0,3.0,No
Male,875.2631359999999,5.0,5.0,No
Male,717.894717,4.0,6.0,No
Female,724.736825,3.0,4.0,No
Female,704.736825,4.0,3.0,No
Female,720.526298,3.0,3.0,No
Female,733.6841900000002,3.0,3.0,No
Female,884.210501,4.0,3.0,No
Male,792.1052440000001,4.0,4.0,No
Male,604.210514,3.0,2.0,No
Female,908.421028,2.0,5.0,No
Female,625.78946,3.0,3.0,No
Female,663.157879,4.0,5.0,No
Female,754.736825,3.0,4.0,Yes
Male,809.473663,5.0,4.0,No
Male,859.4736630000001,2.0,4.0,No
Female,815.263136,4.0,4.0,No
Male,724.736825,4.0,3.0,No
Male,718.9473519999998,4.0,5.0,No
Male,686.315771,4.0,3.0,No
Male,837.8947169999999,2.0,4.0,No
Female,593.157879,4.0,6.0,No
Female,865.2631359999999,4.0,4.0,No
Male,756.8420884999999,3.0,3.0,No
Male,734.736825,3.0,6.0,No
Female,713.157879,4.0,4.0,No
Female,905.2631359999999,4.0,6.0,No
Female,725.2631425,3.0,3.0,No
Female,710.526298,4.0,5.0,No
Male,796.842082,3.0,4.0,No
Male,712.1052440000001,3.0,3.0,No
Female,959.9999740000001,3.0,5.0,No
Male,671.578933,3.0,2.0,No
Female,813.6841900000001,3.0,4.0,No
Male,875.2631359999999,4.0,5.0,No
Male,614.210514,4.0,4.0,No
Female,809.473663,4.0,4.0,No
Male,634.210514,3.0,5.0,No
Male,683.157879,4.0,3.0,Yes
Male,455.263149,4.0,1.0,No
Female,582.1052505,3.0,2.0,No
Male,675.2631425,4.0,3.0,No
Male,766.3157709999998,5.0,3.0,No
Male,779.473663,4.0,6.0,No
Female,575.78946,3.0,5.0,No
Female,631.578933,1.0,6.0,No
Female,856.842082,3.0,6.0,No
Male,802.1052440000001,4.0,3.0,No
Female,762.6315615,3.0,4.0,No
Female,740.526298,3.0,2.0,No
Female,479.473676,4.0,3.0,No
Male,640.526298,3.0,2.0,No
Male,696.315771,4.0,3.0,Yes
Male,502.63156799999996,3.0,4.0,No
Male,843.6841900000002,5.0,6.0,No
Female,772.1052440000001,2.0,4.0,No
Male,625.78946,3.0,2.0,No
Female,853.6841900000001,3.0,4.0,No
Female,572.631568,5.0,4.0,No
Female,661.0526155,3.0,5.0,Yes
Male,918.421028,5.0,5.0,No
Female,734.736825,3.0,3.0,Yes
Female,645.78946,1.0,3.0,No
Male,823.6841900000001,4.0,5.0,No
Female,740.526298,4.0,3.0,No
Female,612.1052505,1.0,3.0,No
Male,675.78946,3.0,5.0,No
Male,589.9999869999998,3.0,1.0,No
Female,713.157879,2.0,3.0,No
Female,720.526298,2.0,3.0,No
Female,613.157879,4.0,2.0,No
Female,721.578933,4.0,3.0,No
Male,631.578933,2.0,3.0,Yes
Female,691.578933,4.0,3.0,No
Male,908.421028,4.0,6.0,No
Male,779.473663,4.0,4.0,No
Male,609.999987,2.0,3.0,No
Male,813.6841900000001,5.0,4.0,No
Male,564.210514,5.0,4.0,No
Female,635.78946,3.0,3.0,No
Male,823.6841900000001,4.0,6.0,No
Male,841.052609,2.0,4.0,No
Female,710.526298,3.0,3.0,No
Male,773.6841900000001,4.0,4.0,No
Male,643.157879,3.0,3.0,No
Female,740.526298,3.0,5.0,Yes
Female,737.8947169999999,4.0,3.0,No
Female,777.894717,3.0,4.0,No
Male,627.3684059999998,4.0,3.0,No
Female,916.842082,3.0,6.0,No
Female,683.157879,3.0,3.0,No
Female,886.842082,4.0,5.0,No
Female,760.526298,3.0,4.0,No
Male,777.894717,3.0,3.0,No
Male,855.2631359999999,5.0,4.0,No
Female,861.052609,3.0,5.0,No
Female,681.578933,4.0,4.0,No
Female,724.736825,4.0,3.0,No
Female,747.8947169999999,2.0,3.0,Yes
Male,627.3684059999998,3.0,3.0,No
Female,789.473663,4.0,3.0,No
Male,827.894717,4.0,5.0,No
Male,693.157879,2.0,5.0,No
Male,728.9473519999998,3.0,3.0,No
Female,638.9473519999999,5.0,2.0,No
Male,766.3157709999998,3.0,3.0,No
Female,494.210514,3.0,3.0,No
Female,722.1052440000001,3.0,2.0,No
Male,698.9473519999999,3.0,3.0,No
Female,623.157879,4.0,3.0,No
Male,766.3157709999998,2.0,2.0,No
Female,802.1052440000001,3.0,3.0,No
Male,483.1578855,3.0,1.0,No
Male,797.8947169999999,4.0,5.0,Yes
Female,859.4736630000001,2.0,3.0,No
Female,776.315771,3.0,3.0,Yes
Male,569.999987,3.0,3.0,No
Female,792.1052440000001,3.0,3.0,No
Male,766.3157709999998,4.0,4.0,No
Female,865.2631359999999,4.0,4.0,No
Female,807.8947169999999,4.0,4.0,Yes
Male,807.8947169999999,4.0,4.0,No
Female,674.736825,2.0,4.0,No
Male,839.4736630000001,4.0,4.0,No
Male,684.736825,5.0,3.0,No
Female,752.1052440000001,4.0,3.0,No
Female,773.6841900000001,4.0,3.0,No
Female,734.736825,4.0,3.0,No
Female,918.421028,4.0,5.0,No
Female,651.578933,3.0,3.0,No
Female,568.4210410000002,4.0,4.0,No
Female,677.3684059999998,2.0,3.0,No
Female,728.9473519999998,4.0,4.0,No
Male,777.894717,5.0,3.0,No
Male,763.157879,5.0,4.0,No
Male,669.473663,4.0,5.0,Yes
Female,673.157879,4.0,2.0,No
Male,655.2631425,2.0,3.0,No
Female,752.1052440000001,4.0,6.0,No
Female,744.736825,3.0,4.0,No
Female,886.842082,3.0,3.0,No
Female,526.842095,4.0,4.0,No
Female,776.315771,3.0,4.0,No
Female,807.8947169999999,3.0,5.0,No
Male,777.894717,3.0,3.0,No
Male,752.1052440000001,3.0,3.0,No
Male,736.315771,4.0,3.0,No
Female,619.999987,3.0,1.0,No
Female,833.6841900000002,4.0,3.0,No
Female,677.3684059999998,3.0,3.0,No
Male,697.8947169999999,2.0,3.0,No
Female,837.8947169999999,3.0,5.0,No
Female,562.631568,2.0,3.0,No
Female,779.473663,4.0,3.0,No
Male,737.8947169999999,3.0,3.0,No
Male,737.8947169999999,2.0,4.0,No
Female,989.9999740000001,4.0,6.0,No
Female,797.8947169999999,4.0,3.0,No
Female,857.8947169999999,4.0,3.0,No
Female,598.4210410000001,3.0,4.0,No
Male,908.421028,3.0,3.0,No
Male,752.1052440000001,5.0,3.0,No
Female,797.8947169999999,3.0,3.0,No
Female,939.9999740000001,4.0,5.0,No
Female,566.842095,3.0,4.0,No
Male,831.052609,4.0,3.0,No
Female,748.9473519999999,3.0,3.0,No
Male,690.526298,4.0,3.0,No
Male,829.473663,3.0,4.0,No
Male,772.1052440000001,2.0,4.0,No
Male,653.157879,4.0,3.0,No
Female,549.9999869999998,4.0,3.0,No
Male,698.4210344999998,4.0,4.0,No
Female,823.6841900000001,4.0,5.0,No
Male,591.578933,3.0,2.0,No
Male,702.1052440000001,3.0,4.0,No
Female,727.894717,4.0,2.0,No
Male,736.315771,4.0,5.0,No
Male,889.9999740000001,3.0,4.0,No
Female,829.473663,2.0,5.0,No
Male,717.3684059999999,3.0,4.0,No
Male,876.842082,3.0,5.0,No
Female,564.210514,4.0,2.0,No
Female,713.157879,4.0,3.0,No
Male,764.736825,2.0,4.0,No
Male,598.4210410000001,2.0,3.0,No
Male,695.2631425,4.0,3.0,No
Female,959.9999740000001,3.0,6.0,No
Female,574.210514,3.0,5.0,No
Male,715.263136,3.0,2.0,No
Female,926.842082,5.0,5.0,No
Male,722.1052440000001,4.0,4.0,No
Female,595.78946,3.0,2.0,No
Male,776.315771,3.0,3.0,Yes
Female,645.78946,2.0,2.0,No
Male,697.8947169999999,2.0,3.0,Yes
Female,906.842082,4.0,3.0,No
Female,578.4210410000002,4.0,4.0,No
Male,726.315771,4.0,5.0,No
Male,640.5263044999998,4.0,5.0,Yes
Female,644.210514,3.0,5.0,Yes
Female,707.3684059999999,4.0,3.0,No
Male,812.1052440000001,4.0,3.0,No
Female,766.3157709999998,3.0,6.0,No
Male,968.421028,3.0,4.0,No
Male,849.4736630000001,4.0,4.0,No
Male,710.526298,3.0,3.0,No
Male,831.052609,3.0,4.0,No
Female,888.421028,2.0,3.0,Yes
Female,734.736825,4.0,3.0,No
Male,793.6841900000002,2.0,4.0,No
Male,783.6841900000002,4.0,4.0,No
Male,360.526311,2.0,2.0,No
Female,558.4210410000001,3.0,3.0,No
Male,811.052609,5.0,6.0,No
Female,815.263136,4.0,6.0,No
Male,754.2105075000002,2.0,5.0,No
Male,773.6841900000001,4.0,4.0,No
Female,744.736825,3.0,3.0,No
Male,691.578933,2.0,4.0,No
Male,640.526298,2.0,4.0,No
Female,746.315771,4.0,4.0,No
Male,853.6841900000001,3.0,5.0,No
Male,677.3684059999998,3.0,3.0,No
Female,829.473663,4.0,4.0,No
Male,837.8947169999999,3.0,3.0,Yes
Female,737.8947169999999,4.0,4.0,No
Male,701.578933,4.0,3.0,No
Female,901.052609,3.0,4.0,No
Female,809.473663,1.0,5.0,No
Female,726.8420884999998,3.0,3.0,No
Male,807.8947169999999,5.0,4.0,No
Male,646.3157775000001,2.0,3.0,No
Male,623.6841965,5.0,3.0,Yes
Male,475.263149,5.0,3.0,No
Female,585.78946,2.0,1.0,No
Female,712.6315615,3.0,5.0,No
Female,866.842082,5.0,6.0,No
Male,690.526298,2.0,5.0,No
Female,833.6841900000002,3.0,4.0,No
Male,640.526298,4.0,2.0,No
Female,817.894717,3.0,4.0,No
Female,647.3684059999999,4.0,4.0,Yes
Male,730.526298,3.0,3.0,No
Female,866.842082,4.0,4.0,No
Female,805.263136,3.0,3.0,No
Male,712.1052440000001,3.0,2.0,No
Female,859.4736630000001,3.0,4.0,No
Female,556.842095,3.0,3.0,No
Male,787.8947169999999,4.0,5.0,No
Male,772.1052440000001,2.0,4.0,No
Female,608.9473519999998,3.0,3.0,Yes
Male,591.578933,3.0,2.0,No
Male,683.157879,4.0,3.0,No
Male,841.052609,3.0,3.0,No
Male,888.421028,4.0,5.0,No
Male,827.894717,3.0,5.0,No
Male,736.315771,2.0,3.0,No
Female,605.78946,4.0,2.0,No
Male,934.210501,5.0,6.0,No
Male,641.578933,4.0,1.0,No
Male,667.3684059999999,4.0,3.0,No
Female,637.3684059999998,1.0,3.0,No
Male,812.1052440000001,4.0,4.0,No
Female,792.1052440000001,3.0,4.0,No
Male,714.736825,3.0,3.0,No
Female,873.6841900000001,4.0,4.0,No
Female,895.2631359999998,3.0,6.0,No
Male,706.3157709999998,4.0,3.0,No
Female,803.6841900000001,4.0,3.0,No
Male,631.578933,4.0,2.0,No
Female,801.052609,5.0,4.0,No
Female,634.210514,2.0,1.0,No
Female,572.1052505,3.0,1.0,No
Male,829.473663,3.0,4.0,No
Female,429.9999935,2.0,3.0,Yes
Female,786.315771,3.0,5.0,No
Female,856.842082,4.0,4.0,No
Female,722.1052440000001,4.0,4.0,Yes
Female,778.9473519999998,3.0,4.0,No
Male,704.736825,4.0,3.0,No
Female,738.9473519999999,4.0,1.0,No
Male,760.526298,5.0,3.0,No
Female,869.4736630000001,3.0,3.0,No
Male,612.6315615,1.0,2.0,No
Male,780.526298,4.0,3.0,Yes
Male,835.2631359999998,4.0,4.0,No
Female,325.2631555000001,3.0,5.0,No
Female,785.7894535,3.0,3.0,No
Male,502.63156799999996,5.0,1.0,No
Male,829.473663,1.0,3.0,No
Male,661.578933,4.0,2.0,No
Male,786.315771,4.0,4.0,No
Female,720.526298,3.0,3.0,No
Female,783.6841900000002,3.0,3.0,No
Female,592.631568,3.0,3.0,No
Male,827.894717,3.0,4.0,No
Female,892.6315549999998,5.0,4.0,No
Female,822.1052440000001,4.0,4.0,No
Female,823.6841900000001,4.0,5.0,No
Female,744.736825,4.0,4.0,No
Male,891.052609,3.0,4.0,No
Female,819.473663,3.0,4.0,No
Female,851.052609,4.0,4.0,No
Male,845.2631359999998,4.0,5.0,No
Female,793.6841900000002,5.0,4.0,No
Female,797.8947169999999,5.0,3.0,No
Female,736.315771,4.0,3.0,No
Male,723.6841900000001,4.0,6.0,No
Male,744.736825,4.0,5.0,Yes
Male,721.0526155,4.0,3.0,No
Female,694.736825,3.0,3.0,Yes
Female,635.78946,3.0,3.0,No
Female,928.421028,3.0,5.0,No
Female,662.1052440000001,2.0,3.0,Yes
Male,924.210501,4.0,4.0,No
Male,739.473663,3.0,4.0,No
Male,605.78946,4.0,3.0,No
Male,786.315771,3.0,3.0,No
Male,777.894717,5.0,4.0,No
Male,801.052609,2.0,5.0,No
Male,835.2631359999998,4.0,4.0,No
Female,704.736825,4.0,3.0,No
Male,710.526298,4.0,5.0,No
Female,761.052609,3.0,5.0,Yes
Female,637.3684059999998,4.0,5.0,No
Male,631.578933,2.0,5.0,No
Female,733.6841900000002,4.0,6.0,No
Male,853.6841900000001,3.0,4.0,No
Female,862.6315549999998,3.0,4.0,No
Male,683.6841965,3.0,6.0,No
Male,654.736825,4.0,2.0,No
Male,898.421028,3.0,4.0,No
Male,932.631555,3.0,5.0,No
Male,928.421028,5.0,6.0,No
Male,611.578933,2.0,4.0,No
Female,657.8947235,4.0,3.0,No
Female,737.8947169999999,3.0,3.0,No
Female,622.1052505,3.0,2.0,No
Female,592.1052505,4.0,3.0,No
Male,673.157879,3.0,3.0,Yes
Female,827.894717,3.0,4.0,No
Female,366.315784,1.0,1.0,No
Female,681.578933,4.0,2.0,No
Male,635.78946,2.0,1.0,No
Female,855.2631359999999,3.0,4.0,No
Male,776.315771,3.0,5.0,No
Male,618.9473519999998,4.0,2.0,No
Female,768.9473519999998,4.0,1.0,No
Male,793.6841900000002,3.0,4.0,No
Male,710.526298,1.0,3.0,No
Female,700.526298,4.0,4.0,No
Male,677.894717,3.0,3.0,Yes
Female,757.8947169999999,5.0,3.0,No
Female,743.157879,4.0,3.0,No
Male,754.736825,2.0,3.0,No
Male,734.736825,4.0,3.0,No
Male,813.6841900000001,3.0,4.0,No
Male,813.6841900000001,4.0,4.0,No
Male,631.578933,4.0,4.0,No
Male,757.8947169999999,3.0,3.0,No
Female,657.3684059999999,4.0,3.0,No
Female,756.3157709999998,3.0,3.0,No
Female,683.157879,3.0,3.0,No
Male,747.8947169999999,3.0,5.0,No
Female,734.736825,1.0,4.0,No
Male,558.4210410000001,4.0,3.0,No
Male,720.526298,4.0,2.0,No
Male,687.3684059999998,4.0,3.0,Yes
Female,710.526298,3.0,3.0,No
Male,718.9473519999998,3.0,1.0,No
Female,656.8420911000001,3.0,3.0,No
Male,615.78946,3.0,3.0,No
Female,566.842095,2.0,5.0,No
Female,763.157879,3.0,3.0,Yes
Male,605.78946,1.0,4.0,No
Female,706.3157709999998,2.0,3.0,No
Male,776.315771,3.0,6.0,No
Female,740.526298,2.0,3.0,No
Male,879.4736630000001,3.0,6.0,No
Female,365.7894691,3.0,4.0,No
Male,739.473663,4.0,3.0,No
Female,815.263136,4.0,4.0,No
Female,789.473663,4.0,4.0,Yes
Female,608.4210410000001,4.0,3.0,Yes
Female,774.736825,3.0,3.0,Yes
Male,958.421028,3.0,5.0,No
Female,757.8947169999999,4.0,3.0,Yes
Female,613.157879,3.0,4.0,No
Female,688.9473519999999,3.0,3.0,No
Male,863.6841900000001,3.0,4.0,No
Male,881.052609,3.0,3.0,No
Male,696.315771,5.0,4.0,No
Male,694.736825,3.0,5.0,No
Male,944.210501,5.0,6.0,No
Female,750.526298,4.0,3.0,No
Female,675.78946,3.0,3.0,No
Male,718.9473519999998,4.0,5.0,No
Female,763.6841900000001,2.0,3.0,No
Female,773.6841900000001,4.0,3.0,No
Female,688.9473519999999,4.0,4.0,No
Female,857.3683994999999,5.0,4.0,No
Female,919.9999740000001,2.0,4.0,No
Male,532.1052505,3.0,3.0,No
Male,807.8947169999999,4.0,5.0,No
Male,681.0526155,1.0,3.0,No
Female,896.842082,5.0,6.0,No
Male,928.421028,4.0,5.0,No
Female,787.8947169999999,4.0,3.0,No
Female,843.6841900000002,4.0,6.0,No
Female,855.2631359999999,4.0,5.0,No
Male,792.1052440000001,2.0,4.0,No
Male,675.2631425,4.0,3.0,No
Male,827.894717,4.0,3.0,Yes
Female,611.578933,3.0,5.0,No
Male,654.210514,1.0,4.0,No
Male,895.2631359999998,4.0,6.0,No
Male,746.315771,5.0,3.0,No
Male,658.9473519999998,3.0,5.0,Yes
Male,896.842082,4.0,6.0,No
Male,698.9473519999999,3.0,3.0,No
Male,898.421028,4.0,3.0,No
Male,753.6841900000001,2.0,4.0,No
Male,948.421028,4.0,6.0,No
Male,934.210501,4.0,6.0,No
Female,772.1052440000001,4.0,4.0,No
Male,697.3684059999999,3.0,3.0,No
Female,645.78946,5.0,4.0,No
Female,823.6841900000001,4.0,3.0,No
Male,815.263136,5.0,4.0,No
Male,578.4210410000002,4.0,4.0,No
Male,643.6841965,4.0,3.0,No
Female,625.78946,2.0,4.0,No
Female,768.9473519999998,4.0,3.0,No
Female,810.526298,3.0,3.0,No
Male,708.4210371,3.0,3.0,No
Male,744.736825,3.0,3.0,No
Male,722.1052440000001,4.0,3.0,No
Male,942.631555,3.0,3.0,No
Female,815.263136,3.0,5.0,No
Male,812.1052440000001,3.0,4.0,No
Female,622.1052505,5.0,3.0,No
Male,762.1052440000001,4.0,4.0,No
Female,581.578933,2.0,3.0,Yes
Male,688.9473519999999,4.0,3.0,Yes
Male,592.1052505,3.0,4.0,Yes
Male,861.052609,4.0,4.0,No
Male,858.421028,4.0,3.0,No
Male,704.736825,3.0,2.0,No
Male,928.421028,3.0,6.0,No
Male,637.3684059999998,3.0,2.0,No
Female,839.4736630000001,4.0,5.0,No
Female,600.5263044999998,3.0,3.0,No
Female,786.315771,2.0,4.0,No
Female,565.78946,5.0,4.0,No
Female,807.8947169999999,3.0,4.0,No
Male,564.210514,1.0,4.0,No
Male,656.8420884999999,3.0,3.0,No
Female,608.9473585,4.0,3.0,No
Female,879.9999740000001,3.0,4.0,No
Male,952.631555,4.0,4.0,No
Female,827.894717,4.0,5.0,No
Male,885.2631359999998,1.0,2.0,No
Female,738.9473519999999,3.0,4.0,No
Female,999.9999740000001,3.0,6.0,No
Male,653.157879,4.0,2.0,No
Male,747.8947169999999,4.0,5.0,No
Male,803.6841900000001,4.0,4.0,No
Female,760.526298,4.0,3.0,No
Female,724.736825,4.0,3.0,No
Female,784.736825,3.0,6.0,No
Female,608.4210410000001,4.0,4.0,No
Female,638.9473519999999,1.0,5.0,Yes
Male,747.8947169999999,3.0,3.0,No
Male,668.9473519999998,4.0,4.0,No
Male,724.736825,3.0,3.0,No
Male,628.9473519999998,2.0,3.0,No
Female,817.3683995,3.0,5.0,No
Male,713.157879,4.0,3.0,No
Female,647.8947234999998,3.0,3.0,No
Male,734.736825,4.0,3.0,No
Male,777.894717,4.0,3.0,No
Male,819.473663,4.0,5.0,No
Male,691.578933,4.0,5.0,No
Male,577.8947235,4.0,3.0,No
Female,754.736825,3.0,3.0,No
Female,631.578933,4.0,2.0,No
Male,974.210501,3.0,4.0,No
Female,743.6841900000002,5.0,4.0,No
Male,597.3684059999999,1.0,2.0,Yes
Male,938.421028,4.0,5.0,No
Female,600.5263044999998,3.0,3.0,No
Male,731.5789265,4.0,3.0,No
Male,856.842082,4.0,3.0,No
Male,807.8947169999999,2.0,4.0,No
Female,595.78946,4.0,3.0,No
Male,815.263136,4.0,4.0,No
Female,932.631555,3.0,5.0,No
Female,775.263136,3.0,3.0,No
Female,690.526298,4.0,5.0,Yes
Male,678.9473519999998,4.0,1.0,No
Male,653.6841965,3.0,2.0,No
Female,746.315771,4.0,4.0,Yes
Female,752.6315615,4.0,5.0,No
Male,754.736825,3.0,3.0,No
Female,827.894717,4.0,5.0,No
Female,654.736825,3.0,3.0,Yes
Male,568.9473585,4.0,2.0,No
Female,585.78946,3.0,2.0,Yes
Male,650.526298,4.0,3.0,No
Male,623.6841965,4.0,2.0,No
Male,496.842095,3.0,2.0,Yes
Male,641.0526155,3.0,3.0,No
Female,885.2631359999998,4.0,4.0,No
Male,775.263136,4.0,2.0,No
Male,792.1052440000001,4.0,4.0,No
Female,535.263149,1.0,4.0,No
Male,700.526298,4.0,3.0,No
Male,661.578933,1.0,1.0,No
Male,865.2631359999999,4.0,6.0,No
Male,856.842082,4.0,6.0,No
Male,720.526298,2.0,3.0,Yes
Male,922.631555,4.0,5.0,No
Male,718.9473519999998,4.0,5.0,No
Female,714.736825,4.0,4.0,No
Male,756.3157709999998,4.0,3.0,No
Male,857.3683994999999,4.0,5.0,No
Female,710.526298,4.0,4.0,No
Female,843.6841900000002,4.0,5.0,No
Female,892.6315549999998,2.0,6.0,No
Female,582.631568,3.0,3.0,No
Male,754.736825,4.0,3.0,No
Male,835.2631359999998,3.0,6.0,No
Female,716.3157709999998,4.0,3.0,No
Male,740.526298,2.0,3.0,No
Male,559.999987,3.0,3.0,No
Female,754.736825,3.0,4.0,No
Female,766.3157709999998,3.0,4.0,No
Male,928.421028,4.0,6.0,No
Female,704.736825,3.0,4.0,Yes
Female,697.3684059999999,4.0,4.0,No
Male,524.210514,2.0,1.0,No
Male,876.842082,4.0,4.0,No
